1,-3.187800,55.944400,110,-3.187903,55.944682,null
2,-3.187903,55.944682,120,-3.188053,55.944942,null
3,-3.188053,55.944942,110,-3.188155,55.945224,null
4,-3.188155,55.945224,120,-3.188305,55.945483,null
5,-3.188305,55.945483,110,-3.188408,55.945765,null
6,-3.188408,55.945765,120,-3.188558,55.946025,boost.radar.stress
7,-3.188558,55.946025,290,-3.188455,55.945743,bend.tubes.chops
8,-3.188455,55.945743,300,-3.188305,55.945483,skills.less.herb
9,-3.188305,55.945483,300,-3.188155,55.945224,null
10,-3.188155,55.945224,300,-3.188005,55.944964,null
11,-3.188005,55.944964,300,-3.187855,55.944704,hurt.green.filer
12,-3.187855,55.944704,280,-3.187803,55.944409,thank.salsa.brain
13,-3.187803,55.944409,300,-3.187653,55.944149,null
14,-3.187653,55.944149,300,-3.187503,55.943889,begins.spider.drips
15,-3.187503,55.943889,200,-3.187785,55.943786,null
16,-3.187785,55.943786,200,-3.188067,55.943684,null
17,-3.188067,55.943684,200,-3.188349,55.943581,null
18,-3.188349,55.943581,210,-3.188609,55.943431,system.speak.guard
19,-3.188609,55.943431,120,-3.188759,55.943691,null
20,-3.188759,55.943691,130,-3.188951,55.943921,noted.friday.jams
21,-3.188951,55.943921,190,-3.189247,55.943869,null
22,-3.189247,55.943869,190,-3.189542,55.943817,burn.spot.across
23,-3.189542,55.943817,210,-3.189802,55.943667,null
24,-3.189802,55.943667,210,-3.190062,55.943517,arts.dish.scarcely
25,-3.190062,55.943517,140,-3.190292,55.943709,sculpture.shot.melon
26,-3.190292,55.943709,120,-3.190442,55.943969,pump.wheels.hulk
27,-3.190442,55.943969,210,-3.190702,55.943819,null
28,-3.190702,55.943819,200,-3.190984,55.943717,loaf.cheer.slave
29,-3.190984,55.943717,290,-3.190881,55.943435,null
30,-3.190881,55.943435,290,-3.190778,55.943153,relate.chill.vest
31,-3.190778,55.943153,190,-3.191074,55.943101,else.urban.museum
32,-3.191074,55.943101,340,-3.190792,55.942998,null
33,-3.190792,55.942998,340,-3.190510,55.942895,null
34,-3.190510,55.942895,340,-3.190228,55.942793,null
35,-3.190228,55.942793,340,-3.189946,55.942690,hooked.shine.third
36,-3.189946,55.942690,120,-3.190096,55.942950,null
37,-3.190096,55.942950,120,-3.190246,55.943210,null
38,-3.190246,55.943210,120,-3.190396,55.943470,null
39,-3.190396,55.943470,120,-3.190546,55.943729,null
40,-3.190546,55.943729,120,-3.190696,55.943989,null
41,-3.190696,55.943989,120,-3.190846,55.944249,null
42,-3.190846,55.944249,110,-3.190949,55.944531,null
43,-3.190949,55.944531,110,-3.191051,55.944813,estate.gave.votes
44,-3.191051,55.944813,90,-3.191051,55.945113,maple.limit.hotels
45,-3.191051,55.945113,130,-3.191244,55.945343,null
46,-3.191244,55.945343,130,-3.191437,55.945573,null
47,-3.191437,55.945573,140,-3.191667,55.945765,null
48,-3.191667,55.945765,130,-3.191860,55.945995,stone.undulation.poems
49,-3.191860,55.945995,0,-3.191560,55.945995,null
50,-3.191560,55.945995,0,-3.191260,55.945995,null
51,-3.191260,55.945995,0,-3.190960,55.945995,null
52,-3.190960,55.945995,0,-3.190660,55.945995,null
53,-3.190660,55.945995,0,-3.190360,55.945995,null
54,-3.190360,55.945995,0,-3.190060,55.945995,love.behind.orchestra
55,-3.190060,55.945995,330,-3.189800,55.945845,null
56,-3.189800,55.945845,340,-3.189518,55.945743,null
57,-3.189518,55.945743,330,-3.189258,55.945593,museum.spicy.horns
58,-3.189258,55.945593,10,-3.188963,55.945645,null
59,-3.188963,55.945645,10,-3.188667,55.945697,null
60,-3.188667,55.945697,10,-3.188372,55.945749,null
61,-3.188372,55.945749,10,-3.188076,55.945801,null
62,-3.188076,55.945801,10,-3.187781,55.945853,null
63,-3.187781,55.945853,10,-3.187485,55.945905,slips.mass.baking
64,-3.187485,55.945905,310,-3.187293,55.945675,diner.leaves.mutual
65,-3.187293,55.945675,0,-3.186993,55.945675,null
66,-3.186993,55.945675,0,-3.186693,55.945675,hidden.handle.softly
67,-3.186693,55.945675,10,-3.186397,55.945727,posts.kicked.universally
68,-3.186397,55.945727,270,-3.186397,55.945427,null
69,-3.186397,55.945427,270,-3.186397,55.945127,null
70,-3.186397,55.945127,270,-3.186397,55.944827,rated.fired.crowds
71,-3.186397,55.944827,290,-3.186295,55.944546,null
72,-3.186295,55.944546,300,-3.186145,55.944286,null
73,-3.186145,55.944286,290,-3.186042,55.944004,teams.mild.played
74,-3.186042,55.944004,340,-3.185760,55.943901,null
75,-3.185760,55.943901,340,-3.185478,55.943799,null
76,-3.185478,55.943799,340,-3.185196,55.943696,hello.love.keys
77,-3.185196,55.943696,310,-3.185003,55.943466,sentences.sings.modern
78,-3.185003,55.943466,210,-3.185263,55.943316,null
79,-3.185263,55.943316,210,-3.185523,55.943166,null
80,-3.185523,55.943166,210,-3.185783,55.943016,null
81,-3.185783,55.943016,210,-3.186043,55.942866,null
82,-3.186043,55.942866,200,-3.186325,55.942764,under.retire.bump
83,-3.186325,55.942764,190,-3.186620,55.942711,null
84,-3.186620,55.942711,180,-3.186920,55.942711,strut.river.surely
85,-3.186920,55.942711,30,-3.186660,55.942861,null
86,-3.186660,55.942861,40,-3.186430,55.943054,null
87,-3.186430,55.943054,220,-3.186660,55.942861,null
88,-3.186660,55.942861,40,-3.186430,55.943054,null
89,-3.186430,55.943054,220,-3.186660,55.942861,null
90,-3.186660,55.942861,40,-3.186430,55.943054,null
91,-3.186430,55.943054,220,-3.186660,55.942861,null
92,-3.186660,55.942861,40,-3.186430,55.943054,null
93,-3.186430,55.943054,30,-3.186171,55.943204,null
94,-3.186171,55.943204,40,-3.185941,55.943397,null
95,-3.185941,55.943397,40,-3.185711,55.943590,null
96,-3.185711,55.943590,40,-3.185481,55.943783,null
97,-3.185481,55.943783,40,-3.185251,55.943976,null
98,-3.185251,55.943976,40,-3.185022,55.944169,null
99,-3.185022,55.944169,40,-3.184792,55.944361,null
100,-3.184792,55.944361,50,-3.184599,55.944591,null
101,-3.184599,55.944591,60,-3.184449,55.944851,sports.topic.clocks
102,-3.184449,55.944851,120,-3.184599,55.945111,null
103,-3.184599,55.945111,130,-3.184792,55.945341,null
104,-3.184792,55.945341,120,-3.184942,55.945600,null
105,-3.184942,55.945600,130,-3.185135,55.945830,null
106,-3.185135,55.945830,120,-3.185285,55.946090,prime.rent.silk
107,-3.185285,55.946090,220,-3.185514,55.945897,null
108,-3.185514,55.945897,220,-3.185744,55.945704,null
109,-3.185744,55.945704,230,-3.185937,55.945475,null
110,-3.185937,55.945475,220,-3.186167,55.945282,null
111,-3.186167,55.945282,230,-3.186360,55.945052,null
112,-3.186360,55.945052,230,-3.186552,55.944822,null
113,-3.186552,55.944822,200,-3.186834,55.944719,null
114,-3.186834,55.944719,200,-3.187116,55.944617,null
115,-3.187116,55.944617,200,-3.187398,55.944514,null
116,-3.187398,55.944514,200,-3.187680,55.944412,null
