1,-3.187800,55.944400,300,-3.187650,55.944140,bound.ends.matter
2,-3.187650,55.944140,170,-3.187945,55.944192,null
3,-3.187945,55.944192,170,-3.188241,55.944244,trades.rare.cable
4,-3.188241,55.944244,220,-3.188471,55.944052,null
5,-3.188471,55.944052,230,-3.188664,55.943822,null
6,-3.188664,55.943822,220,-3.188893,55.943629,labels.hotels.alert
7,-3.188893,55.943629,310,-3.188701,55.943399,system.speak.guard
8,-3.188701,55.943399,220,-3.188930,55.943206,null
9,-3.188930,55.943206,210,-3.189190,55.943056,region.passes.pencil
10,-3.189190,55.943056,120,-3.189340,55.943316,null
11,-3.189340,55.943316,130,-3.189533,55.943546,cars.attend.hotels
12,-3.189533,55.943546,120,-3.189683,55.943806,null
13,-3.189683,55.943806,110,-3.189786,55.944088,cliff.asleep.wedge
14,-3.189786,55.944088,240,-3.189936,55.943828,null
15,-3.189936,55.943828,240,-3.190086,55.943568,arts.dish.scarcely
16,-3.190086,55.943568,280,-3.190033,55.943273,null
17,-3.190033,55.943273,290,-3.189931,55.942991,second.launch.miles
18,-3.189931,55.942991,300,-3.189781,55.942731,hooked.shine.third
19,-3.189781,55.942731,170,-3.190076,55.942783,null
20,-3.190076,55.942783,180,-3.190376,55.942783,null
21,-3.190376,55.942783,170,-3.190672,55.942835,tonic.bliss.cove
22,-3.190672,55.942835,100,-3.190724,55.943130,null
23,-3.190724,55.943130,100,-3.190776,55.943426,null
24,-3.190776,55.943426,100,-3.190828,55.943721,null
25,-3.190828,55.943721,100,-3.190880,55.944017,null
26,-3.190880,55.944017,90,-3.190880,55.944317,null
27,-3.190880,55.944317,90,-3.190880,55.944617,null
28,-3.190880,55.944617,100,-3.190932,55.944912,shapes.sheep.nature
29,-3.190932,55.944912,100,-3.190984,55.945208,null
30,-3.190984,55.945208,100,-3.191036,55.945503,null
31,-3.191036,55.945503,100,-3.191089,55.945799,simple.rust.audio
32,-3.191089,55.945799,170,-3.191384,55.945851,null
33,-3.191384,55.945851,160,-3.191666,55.945953,null
34,-3.191666,55.945953,170,-3.191961,55.946005,stone.undulation.poems
35,-3.191961,55.946005,0,-3.191661,55.946005,null
36,-3.191661,55.946005,0,-3.191361,55.946005,null
37,-3.191361,55.946005,0,-3.191061,55.946005,null
38,-3.191061,55.946005,0,-3.190761,55.946005,null
39,-3.190761,55.946005,-10,-3.190466,55.945953,null
40,-3.190466,55.945953,-10,-3.190170,55.945901,null
41,-3.190170,55.945901,0,-3.189870,55.945901,null
42,-3.189870,55.945901,0,-3.189570,55.945901,null
43,-3.189570,55.945901,0,-3.189270,55.945901,null
44,-3.189270,55.945901,0,-3.188970,55.945901,null
45,-3.188970,55.945901,10,-3.188675,55.945953,boost.radar.stress
46,-3.188675,55.945953,320,-3.188445,55.945760,bend.tubes.chops
47,-3.188445,55.945760,300,-3.188295,55.945501,skills.less.herb
48,-3.188295,55.945501,0,-3.187995,55.945501,null
49,-3.187995,55.945501,0,-3.187695,55.945501,null
50,-3.187695,55.945501,10,-3.187400,55.945553,null
51,-3.187400,55.945553,10,-3.187104,55.945605,null
52,-3.187104,55.945605,310,-3.186911,55.945375,null
53,-3.186911,55.945375,310,-3.186719,55.945145,dragon.bottle.crisp
54,-3.186719,55.945145,300,-3.186569,55.944885,null
55,-3.186569,55.944885,300,-3.186419,55.944626,null
56,-3.186419,55.944626,190,-3.186714,55.944573,artist.gets.react
57,-3.186714,55.944573,10,-3.186419,55.944626,null
58,-3.186419,55.944626,10,-3.186123,55.944678,null
59,-3.186123,55.944678,250,-3.186226,55.944396,null
60,-3.186226,55.944396,250,-3.186328,55.944114,null
61,-3.186328,55.944114,190,-3.186624,55.944062,lime.learns.front
62,-3.186624,55.944062,350,-3.186328,55.944010,null
63,-3.186328,55.944010,340,-3.186046,55.943907,teams.mild.played
64,-3.186046,55.943907,50,-3.185854,55.944137,null
65,-3.185854,55.944137,50,-3.185661,55.944367,atoms.vanish.foods
66,-3.185661,55.944367,30,-3.185401,55.944517,acid.chair.butter
67,-3.185401,55.944517,20,-3.185119,55.944619,null
68,-3.185119,55.944619,30,-3.184859,55.944769,slide.leads.stores
69,-3.184859,55.944769,60,-3.184709,55.945029,null
70,-3.184709,55.945029,50,-3.184516,55.945259,settle.title.united
71,-3.184516,55.945259,250,-3.184619,55.944977,null
72,-3.184619,55.944977,250,-3.184722,55.944695,null
73,-3.184722,55.944695,250,-3.184824,55.944413,null
74,-3.184824,55.944413,250,-3.184927,55.944131,null
75,-3.184927,55.944131,230,-3.185120,55.943901,null
76,-3.185120,55.943901,250,-3.185222,55.943620,hello.love.keys
77,-3.185222,55.943620,330,-3.184962,55.943470,sentences.sings.modern
78,-3.184962,55.943470,300,-3.184812,55.943210,brings.remedy.latter
79,-3.184812,55.943210,290,-3.184710,55.942928,courier.assume.bill
80,-3.184710,55.942928,180,-3.185010,55.942928,null
81,-3.185010,55.942928,190,-3.185305,55.942876,null
82,-3.185305,55.942876,180,-3.185605,55.942876,dent.shins.cycle
83,-3.185605,55.942876,170,-3.185901,55.942928,null
84,-3.185901,55.942928,180,-3.186201,55.942928,hers.banks.goat
85,-3.186201,55.942928,180,-3.186501,55.942928,null
86,-3.186501,55.942928,190,-3.186796,55.942876,null
87,-3.186796,55.942876,180,-3.187096,55.942876,valve.elaborate.fortunate
88,-3.187096,55.942876,100,-3.187148,55.943171,scale.chair.kinds
89,-3.187148,55.943171,120,-3.187298,55.943431,null
90,-3.187298,55.943431,120,-3.187448,55.943691,null
91,-3.187448,55.943691,120,-3.187598,55.943951,null
92,-3.187598,55.943951,110,-3.187701,55.944232,null
