1,-3.187800,55.944400,150,-3.188060,55.944550,null
2,-3.188060,55.944550,160,-3.188342,55.944653,null
3,-3.188342,55.944653,150,-3.188602,55.944803,null
4,-3.188602,55.944803,160,-3.188883,55.944905,null
5,-3.188883,55.944905,150,-3.189143,55.945055,null
6,-3.189143,55.945055,160,-3.189425,55.945158,null
7,-3.189425,55.945158,150,-3.189685,55.945308,null
8,-3.189685,55.945308,160,-3.189967,55.945410,null
9,-3.189967,55.945410,150,-3.190227,55.945560,null
10,-3.190227,55.945560,160,-3.190509,55.945663,null
11,-3.190509,55.945663,150,-3.190768,55.945813,null
12,-3.190768,55.945813,150,-3.191028,55.945963,simple.rust.audio
13,-3.191028,55.945963,230,-3.191221,55.945733,null
14,-3.191221,55.945733,240,-3.191371,55.945473,null
15,-3.191371,55.945473,230,-3.191564,55.945244,hills.feels.tunes
16,-3.191564,55.945244,190,-3.191859,55.945192,null
17,-3.191859,55.945192,190,-3.192155,55.945139,useful.hike.trades
18,-3.192155,55.945139,330,-3.191895,55.944989,null
19,-3.191895,55.944989,330,-3.191635,55.944839,null
20,-3.191635,55.944839,320,-3.191405,55.944647,null
21,-3.191405,55.944647,330,-3.191146,55.944497,paying.crowd.weep
22,-3.191146,55.944497,280,-3.191093,55.944201,hills.giant.crate
23,-3.191093,55.944201,270,-3.191093,55.943901,spicy.bunch.shady
24,-3.191093,55.943901,270,-3.191093,55.943601,null
25,-3.191093,55.943601,260,-3.191146,55.943306,null
26,-3.191146,55.943306,270,-3.191146,55.943006,else.urban.museum
27,-3.191146,55.943006,340,-3.190864,55.942903,null
28,-3.190864,55.942903,340,-3.190582,55.942800,tonic.bliss.cove
29,-3.190582,55.942800,40,-3.190352,55.942993,null
30,-3.190352,55.942993,30,-3.190092,55.943143,shows.fries.lamp
31,-3.190092,55.943143,110,-3.190195,55.943425,null
32,-3.190195,55.943425,110,-3.190297,55.943707,null
33,-3.190297,55.943707,120,-3.190447,55.943967,pump.wheels.hulk
34,-3.190447,55.943967,10,-3.190152,55.944019,null
35,-3.190152,55.944019,10,-3.189856,55.944071,cliff.asleep.wedge
36,-3.189856,55.944071,330,-3.189597,55.943921,null
37,-3.189597,55.943921,330,-3.189337,55.943771,null
38,-3.189337,55.943771,330,-3.189077,55.943621,null
39,-3.189077,55.943621,330,-3.188817,55.943471,system.speak.guard
40,-3.188817,55.943471,300,-3.188667,55.943211,groups.ideas.script
41,-3.188667,55.943211,70,-3.188565,55.943493,null
42,-3.188565,55.943493,60,-3.188415,55.943753,null
43,-3.188415,55.943753,70,-3.188312,55.944035,rush.crown.link
44,-3.188312,55.944035,330,-3.188052,55.943885,null
45,-3.188052,55.943885,330,-3.187792,55.943735,null
46,-3.187792,55.943735,330,-3.187533,55.943585,null
47,-3.187533,55.943585,330,-3.187273,55.943435,null
48,-3.187273,55.943435,330,-3.187013,55.943285,null
49,-3.187013,55.943285,330,-3.186753,55.943135,null
50,-3.186753,55.943135,330,-3.186493,55.942985,null
51,-3.186493,55.942985,320,-3.186263,55.942792,under.retire.bump
52,-3.186263,55.942792,10,-3.185968,55.942844,null
53,-3.185968,55.942844,0,-3.185668,55.942844,dent.shins.cycle
54,-3.185668,55.942844,10,-3.185373,55.942896,null
55,-3.185373,55.942896,10,-3.185077,55.942948,null
56,-3.185077,55.942948,10,-3.184782,55.943000,courier.assume.bill
57,-3.184782,55.943000,130,-3.184975,55.943230,null
58,-3.184975,55.943230,130,-3.185167,55.943460,null
59,-3.185167,55.943460,120,-3.185317,55.943720,null
60,-3.185317,55.943720,130,-3.185510,55.943950,manliness.poem.cliff
61,-3.185510,55.943950,110,-3.185613,55.944232,atoms.vanish.foods
62,-3.185613,55.944232,40,-3.185383,55.944424,null
63,-3.185383,55.944424,50,-3.185190,55.944654,null
64,-3.185190,55.944654,40,-3.184960,55.944847,null
65,-3.184960,55.944847,50,-3.184768,55.945077,null
66,-3.184768,55.945077,40,-3.184538,55.945270,settle.title.united
67,-3.184538,55.945270,160,-3.184820,55.945372,null
68,-3.184820,55.945372,150,-3.185079,55.945522,null
69,-3.185079,55.945522,160,-3.185361,55.945625,null
70,-3.185361,55.945625,150,-3.185621,55.945775,shed.desire.muddy
71,-3.185621,55.945775,190,-3.185917,55.945723,null
72,-3.185917,55.945723,180,-3.186217,55.945723,null
73,-3.186217,55.945723,190,-3.186512,55.945671,null
74,-3.186512,55.945671,180,-3.186812,55.945671,hidden.handle.softly
75,-3.186812,55.945671,180,-3.187112,55.945671,diner.leaves.mutual
