1,-3.187800,55.944400,190,-3.188095,55.944348,null
2,-3.188095,55.944348,190,-3.188391,55.944296,null
3,-3.188391,55.944296,190,-3.188686,55.944244,null
4,-3.188686,55.944244,190,-3.188982,55.944192,null
5,-3.188982,55.944192,190,-3.189277,55.944140,null
6,-3.189277,55.944140,190,-3.189573,55.944087,null
7,-3.189573,55.944087,190,-3.189868,55.944035,null
8,-3.189868,55.944035,190,-3.190164,55.943983,null
9,-3.190164,55.943983,180,-3.190464,55.943983,pump.wheels.hulk
10,-3.190464,55.943983,120,-3.190614,55.944243,null
11,-3.190614,55.944243,120,-3.190764,55.944503,null
12,-3.190764,55.944503,110,-3.190866,55.944785,null
13,-3.190866,55.944785,120,-3.191016,55.945045,null
14,-3.191016,55.945045,110,-3.191119,55.945326,null
15,-3.191119,55.945326,120,-3.191269,55.945586,skins.engage.best
16,-3.191269,55.945586,70,-3.191166,55.945868,simple.rust.audio
17,-3.191166,55.945868,10,-3.190871,55.945920,null
18,-3.190871,55.945920,10,-3.190575,55.945972,null
19,-3.190575,55.945972,10,-3.190280,55.946024,null
20,-3.190280,55.946024,0,-3.189980,55.946024,love.behind.orchestra
21,-3.189980,55.946024,280,-3.189928,55.945729,null
22,-3.189928,55.945729,290,-3.189825,55.945447,turkey.limit.ramp
23,-3.189825,55.945447,330,-3.189565,55.945297,null
24,-3.189565,55.945297,330,-3.189306,55.945147,number.exist.rate
25,-3.189306,55.945147,20,-3.189024,55.945250,null
26,-3.189024,55.945250,20,-3.188742,55.945352,null
27,-3.188742,55.945352,20,-3.188460,55.945455,null
28,-3.188460,55.945455,30,-3.188200,55.945605,null
29,-3.188200,55.945605,20,-3.187918,55.945708,null
30,-3.187918,55.945708,30,-3.187658,55.945858,null
31,-3.187658,55.945858,20,-3.187376,55.945960,slips.mass.baking
32,-3.187376,55.945960,310,-3.187184,55.945730,null
33,-3.187184,55.945730,310,-3.186991,55.945501,spent.spoon.bolt
34,-3.186991,55.945501,30,-3.186731,55.945651,hidden.handle.softly
35,-3.186731,55.945651,10,-3.186435,55.945703,posts.kicked.universally
36,-3.186435,55.945703,0,-3.186135,55.945703,null
37,-3.186135,55.945703,10,-3.185840,55.945755,null
38,-3.185840,55.945755,0,-3.185540,55.945755,shed.desire.muddy
39,-3.185540,55.945755,10,-3.185245,55.945807,null
40,-3.185245,55.945807,20,-3.184963,55.945909,rider.aura.bulb
41,-3.184963,55.945909,310,-3.184770,55.945680,null
42,-3.184770,55.945680,300,-3.184620,55.945420,settle.title.united
43,-3.184620,55.945420,250,-3.184722,55.945138,null
44,-3.184722,55.945138,250,-3.184825,55.944856,slide.leads.stores
45,-3.184825,55.944856,250,-3.184928,55.944574,null
46,-3.184928,55.944574,260,-3.184980,55.944279,null
47,-3.184980,55.944279,250,-3.185082,55.943997,null
48,-3.185082,55.943997,260,-3.185134,55.943701,hello.love.keys
49,-3.185134,55.943701,140,-3.185364,55.943894,manliness.poem.cliff
50,-3.185364,55.943894,120,-3.185514,55.944154,null
51,-3.185514,55.944154,130,-3.185707,55.944384,atoms.vanish.foods
52,-3.185707,55.944384,150,-3.185967,55.944534,null
53,-3.185967,55.944534,150,-3.186227,55.944684,null
54,-3.186227,55.944684,140,-3.186456,55.944877,laws.merit.bleak
55,-3.186456,55.944877,130,-3.186649,55.945106,dragon.bottle.crisp
56,-3.186649,55.945106,290,-3.186547,55.944824,null
57,-3.186547,55.944824,230,-3.186740,55.944595,artist.gets.react
58,-3.186740,55.944595,0,-3.186440,55.944595,null
59,-3.186440,55.944595,0,-3.186140,55.944595,null
60,-3.186140,55.944595,0,-3.185840,55.944595,null
61,-3.185840,55.944595,180,-3.186140,55.944595,null
62,-3.186140,55.944595,180,-3.186440,55.944595,null
63,-3.186440,55.944595,180,-3.186740,55.944595,null
64,-3.186740,55.944595,190,-3.187035,55.944543,null
65,-3.187035,55.944543,190,-3.187330,55.944490,null
66,-3.187330,55.944490,310,-3.187138,55.944261,null
67,-3.187138,55.944261,290,-3.187035,55.943979,renew.ears.tend
68,-3.187035,55.943979,240,-3.187185,55.943719,null
69,-3.187185,55.943719,240,-3.187335,55.943459,null
70,-3.187335,55.943459,240,-3.187485,55.943199,null
71,-3.187485,55.943199,240,-3.187635,55.942940,panic.squad.danger
72,-3.187635,55.942940,120,-3.187785,55.943199,null
73,-3.187785,55.943199,120,-3.187935,55.943459,null
74,-3.187935,55.943459,120,-3.188085,55.943719,cubs.trucks.help
75,-3.188085,55.943719,120,-3.188235,55.943979,null
76,-3.188235,55.943979,120,-3.188385,55.944239,trades.rare.cable
77,-3.188385,55.944239,180,-3.188685,55.944239,null
78,-3.188685,55.944239,190,-3.188980,55.944186,spoon.invest.every
79,-3.188980,55.944186,190,-3.189276,55.944134,null
80,-3.189276,55.944134,180,-3.189576,55.944134,null
81,-3.189576,55.944134,190,-3.189871,55.944082,cliff.asleep.wedge
82,-3.189871,55.944082,310,-3.189678,55.943852,burn.spot.across
83,-3.189678,55.943852,350,-3.189383,55.943800,null
84,-3.189383,55.943800,350,-3.189088,55.943748,null
85,-3.189088,55.943748,340,-3.188806,55.943646,labels.hotels.alert
86,-3.188806,55.943646,240,-3.188956,55.943386,null
87,-3.188956,55.943386,230,-3.189149,55.943156,region.passes.pencil
88,-3.189149,55.943156,350,-3.188853,55.943104,null
89,-3.188853,55.943104,340,-3.188571,55.943001,null
90,-3.188571,55.943001,190,-3.188867,55.942949,null
91,-3.188867,55.942949,190,-3.189162,55.942897,null
92,-3.189162,55.942897,180,-3.189462,55.942897,null
93,-3.189462,55.942897,180,-3.189762,55.942897,null
94,-3.189762,55.942897,180,-3.190062,55.942897,null
95,-3.190062,55.942897,320,-3.189832,55.942704,hooked.shine.third
96,-3.189832,55.942704,120,-3.189982,55.942964,null
97,-3.189982,55.942964,110,-3.190085,55.943246,shows.fries.lamp
98,-3.190085,55.943246,220,-3.190315,55.943053,null
99,-3.190315,55.943053,220,-3.190544,55.942860,tonic.bliss.cove
100,-3.190544,55.942860,140,-3.190774,55.943053,null
101,-3.190774,55.943053,140,-3.191004,55.943246,meal.feed.large
102,-3.191004,55.943246,20,-3.190722,55.943349,null
103,-3.190722,55.943349,20,-3.190440,55.943451,null
104,-3.190440,55.943451,20,-3.190158,55.943554,null
105,-3.190158,55.943554,20,-3.189876,55.943656,null
