1,-3.187800,55.944400,10,-3.187505,55.944452,null
2,-3.187505,55.944452,10,-3.187209,55.944504,null
3,-3.187209,55.944504,10,-3.186914,55.944556,artist.gets.react
4,-3.186914,55.944556,40,-3.186684,55.944749,null
5,-3.186684,55.944749,40,-3.186454,55.944942,laws.merit.bleak
6,-3.186454,55.944942,280,-3.186402,55.944647,rated.fired.crowds
7,-3.186402,55.944647,310,-3.186209,55.944417,organs.shape.fantastic
8,-3.186209,55.944417,330,-3.185949,55.944267,null
9,-3.185949,55.944267,320,-3.185719,55.944074,null
10,-3.185719,55.944074,330,-3.185460,55.943924,null
11,-3.185460,55.943924,320,-3.185230,55.943731,hello.love.keys
12,-3.185230,55.943731,10,-3.184934,55.943783,null
13,-3.184934,55.943783,20,-3.184653,55.943886,rider.mile.lime
14,-3.184653,55.943886,130,-3.184845,55.944116,null
15,-3.184845,55.944116,130,-3.185038,55.944345,null
16,-3.185038,55.944345,130,-3.185231,55.944575,acid.chair.butter
17,-3.185231,55.944575,30,-3.184971,55.944725,null
18,-3.184971,55.944725,20,-3.184689,55.944828,null
19,-3.184689,55.944828,30,-3.184430,55.944978,sports.topic.clocks
20,-3.184430,55.944978,100,-3.184482,55.945273,settle.title.united
21,-3.184482,55.945273,130,-3.184674,55.945503,null
22,-3.184674,55.945503,140,-3.184904,55.945696,null
23,-3.184904,55.945696,130,-3.185097,55.945926,rider.aura.bulb
24,-3.185097,55.945926,140,-3.185327,55.946119,prime.rent.silk
25,-3.185327,55.946119,190,-3.185622,55.946066,renew.slows.basket
26,-3.185622,55.946066,190,-3.185918,55.946014,null
27,-3.185918,55.946014,200,-3.186200,55.945912,null
28,-3.186200,55.945912,190,-3.186495,55.945860,null
29,-3.186495,55.945860,200,-3.186777,55.945757,null
30,-3.186777,55.945757,190,-3.187072,55.945705,diner.leaves.mutual
31,-3.187072,55.945705,170,-3.187368,55.945757,null
32,-3.187368,55.945757,170,-3.187663,55.945809,null
33,-3.187663,55.945809,160,-3.187945,55.945912,null
34,-3.187945,55.945912,170,-3.188241,55.945964,null
35,-3.188241,55.945964,160,-3.188523,55.946066,boost.radar.stress
36,-3.188523,55.946066,210,-3.188782,55.945916,null
37,-3.188782,55.945916,210,-3.189042,55.945766,null
38,-3.189042,55.945766,200,-3.189324,55.945664,museum.spicy.horns
39,-3.189324,55.945664,170,-3.189620,55.945716,null
40,-3.189620,55.945716,170,-3.189915,55.945768,null
41,-3.189915,55.945768,170,-3.190210,55.945820,null
42,-3.190210,55.945820,170,-3.190506,55.945872,null
43,-3.190506,55.945872,170,-3.190801,55.945924,null
44,-3.190801,55.945924,170,-3.191097,55.945976,simple.rust.audio
45,-3.191097,55.945976,240,-3.191247,55.945717,null
46,-3.191247,55.945717,240,-3.191397,55.945457,null
47,-3.191397,55.945457,230,-3.191590,55.945227,hills.feels.tunes
48,-3.191590,55.945227,0,-3.191290,55.945227,null
49,-3.191290,55.945227,0,-3.190990,55.945227,maple.limit.hotels
50,-3.190990,55.945227,260,-3.191042,55.944932,shapes.sheep.nature
51,-3.191042,55.944932,270,-3.191042,55.944632,null
52,-3.191042,55.944632,260,-3.191094,55.944336,null
53,-3.191094,55.944336,270,-3.191094,55.944036,null
54,-3.191094,55.944036,260,-3.191146,55.943741,null
55,-3.191146,55.943741,270,-3.191146,55.943441,meal.feed.large
56,-3.191146,55.943441,270,-3.191146,55.943141,null
57,-3.191146,55.943141,270,-3.191146,55.942841,along.spill.limp
58,-3.191146,55.942841,20,-3.190864,55.942943,null
59,-3.190864,55.942943,20,-3.190582,55.943046,null
60,-3.190582,55.943046,10,-3.190287,55.943098,null
61,-3.190287,55.943098,20,-3.190005,55.943201,shows.fries.lamp
62,-3.190005,55.943201,10,-3.189709,55.943253,null
63,-3.189709,55.943253,0,-3.189409,55.943253,rents.cone.stove
64,-3.189409,55.943253,310,-3.189216,55.943023,region.passes.pencil
65,-3.189216,55.943023,40,-3.188987,55.943216,null
66,-3.188987,55.943216,30,-3.188727,55.943366,system.speak.guard
67,-3.188727,55.943366,300,-3.188577,55.943106,groups.ideas.script
68,-3.188577,55.943106,10,-3.188281,55.943158,null
69,-3.188281,55.943158,10,-3.187986,55.943210,gums.clock.modes
70,-3.187986,55.943210,330,-3.187726,55.943060,null
71,-3.187726,55.943060,330,-3.187466,55.942910,null
72,-3.187466,55.942910,340,-3.187184,55.942807,null
73,-3.187184,55.942807,330,-3.186925,55.942657,strut.river.surely
74,-3.186925,55.942657,10,-3.186629,55.942710,null
75,-3.186629,55.942710,10,-3.186334,55.942762,under.retire.bump
76,-3.186334,55.942762,80,-3.186282,55.943057,hers.banks.goat
77,-3.186282,55.943057,120,-3.186432,55.943317,null
78,-3.186432,55.943317,120,-3.186582,55.943577,null
79,-3.186582,55.943577,140,-3.186811,55.943770,null
80,-3.186811,55.943770,130,-3.187004,55.943999,renew.ears.tend
81,-3.187004,55.943999,190,-3.187300,55.943947,null
82,-3.187300,55.943947,200,-3.187582,55.943845,begins.spider.drips
83,-3.187582,55.943845,100,-3.187634,55.944140,bound.ends.matter
84,-3.187634,55.944140,120,-3.187784,55.944400,null
